Shot Number,Number of events (secondary e.),Anode ID,Electrons in wire,Gas amplification  coefficient
14,8,10,0,1
14,8,11,0,1
14,8,12,0,1
14,8,13,0,1
14,8,14,0,1
14,8,15,0,1
14,8,16,0,1
14,8,17,0,1
14,8,18,0,1
14,8,19,0,1
14,8,20,0,1
14,8,21,0,1
14,8,22,0,1
14,8,23,0,1
14,8,24,0,1
14,8,25,0,1
14,8,26,0,1
14,8,27,0,1
14,8,28,0,1
14,8,29,0,1
14,8,30,0,1
14,8,31,0,1
14,8,32,0,1
14,8,33,0,1
14,8,34,0,1
14,8,35,0,1
14,8,36,0,1
14,8,37,0,1
14,8,38,0,1
14,8,39,0,1
14,8,40,0,1
14,8,41,0,1
14,8,42,0,1
14,8,43,0,1
14,8,44,0,1
14,8,45,0,1
14,8,46,0,1
14,8,47,0,1
14,8,48,0,1
14,8,49,0,1
14,8,50,0,1
14,8,51,0,1
14,8,52,0,1
14,8,53,0,1
14,8,54,0,1
14,8,55,0,1
14,8,56,0,1
14,8,57,0,1
14,8,58,0,1
14,8,59,0,1
14,8,60,0,1
14,8,61,0,1
14,8,62,0,1
14,8,63,0,1
14,9,0,0,1
14,9,1,0,1
14,9,2,0,1
14,9,3,0,1
14,9,4,0,1
14,9,5,0,1
14,9,6,0,1
14,9,7,0,1
14,9,8,0,1
14,9,9,0,1
14,9,10,0,1
14,9,11,0,1
14,9,12,0,1
14,9,13,0,1
14,9,14,0,1
14,9,15,0,1
14,9,16,0,1
14,9,17,0,1
14,9,18,0,1
14,9,19,0,1
14,9,20,0,1
14,9,21,0,1
14,9,22,0,1
14,9,23,0,1
14,9,24,0,1
14,9,25,0,1
14,9,26,0,1
14,9,27,0,1
14,9,28,0,1
14,9,29,0,1
14,9,30,0,1
14,9,31,0,1
14,9,32,0,1
14,9,33,0,1
14,9,34,0,1
14,9,35,0,1
14,9,36,0,1
14,9,37,0,1
14,9,38,0,1
14,9,39,0,1
14,9,40,0,1
14,9,41,0,1
14,9,42,0,1
14,9,43,0,1
14,9,44,0,1
14,9,45,0,1
14,9,46,0,1
14,9,47,0,1
14,9,48,0,1
14,9,49,0,1
14,9,50,0,1
14,9,51,0,1
14,9,52,0,1
14,9,53,0,1
14,9,54,0,1
14,9,55,0,1
14,9,56,0,1
14,9,57,0,1
14,9,58,0,1
14,9,59,0,1
14,9,60,0,1
14,9,61,0,1
14,9,62,0,1
14,9,63,0,1
14,10,0,0,1
14,10,1,0,1
14,10,2,0,1
14,10,3,0,1
14,10,4,0,1
14,10,5,0,1
14,10,6,0,1
14,10,7,0,1
14,10,8,0,1
14,10,9,0,1
14,10,10,0,1
14,10,11,0,1
14,10,12,0,1
14,10,13,0,1
14,10,14,0,1
14,10,15,0,1
14,10,16,0,1
14,10,17,0,1
14,10,18,0,1
14,10,19,0,1
14,10,20,0,1
14,10,21,0,1
14,10,22,0,1
14,10,23,0,1
14,10,24,0,1
14,10,25,0,1
14,10,26,0,1
14,10,27,0,1
14,10,28,0,1
14,10,29,0,1
14,10,30,0,1
14,10,31,0,1
14,10,32,0,1
14,10,33,0,1
14,10,34,0,1
14,10,35,0,1
14,10,36,0,1
14,10,37,0,1
14,10,38,0,1
14,10,39,0,1
14,10,40,0,1
14,10,41,0,1
14,10,42,0,1
14,10,43,0,1
14,10,44,0,1
14,10,45,0,1
14,10,46,0,1
14,10,47,0,1
14,10,48,0,1
14,10,49,0,1
14,10,50,0,1
14,10,51,0,1
14,10,52,0,1
14,10,53,0,1
14,10,54,0,1
14,10,55,0,1
14,10,56,0,1
14,10,57,0,1
14,10,58,0,1
14,10,59,0,1
14,10,60,0,1
14,10,61,0,1
14,10,62,0,1
14,10,63,0,1
14,11,0,0,1
14,11,1,0,1
14,11,2,0,1
14,11,3,0,1
14,11,4,0,1
14,11,5,0,1
14,11,6,0,1
14,11,7,0,1
14,11,8,0,1
14,11,9,0,1
14,11,10,0,1
14,11,11,0,1
14,11,12,0,1
14,11,13,0,1
14,11,14,0,1
14,11,15,0,1
14,11,16,0,1
14,11,17,0,1
14,11,18,0,1
14,11,19,0,1
14,11,20,0,1
14,11,21,0,1
14,11,22,0,1
14,11,23,0,1
14,11,24,0,1
14,11,25,0,1
14,11,26,0,1
14,11,27,0,1
14,11,28,0,1
14,11,29,0,1
14,11,30,0,1
14,11,31,0,1
14,11,32,0,1
14,11,33,0,1
14,11,34,0,1
14,11,35,0,1
14,11,36,0,1
14,11,37,0,1
14,11,38,0,1
14,11,39,0,1
14,11,40,0,1
14,11,41,0,1
14,11,42,0,1
14,11,43,0,1
14,11,44,0,1
14,11,45,0,1
14,11,46,0,1
14,11,47,0,1
14,11,48,0,1
14,11,49,0,1
14,11,50,0,1
14,11,51,0,1
14,11,52,0,1
14,11,53,0,1
14,11,54,0,1
14,11,55,0,1
14,11,56,0,1
14,11,57,0,1
14,11,58,0,1
14,11,59,0,1
14,11,60,0,1
14,11,61,0,1
14,11,62,0,1
14,11,63,0,1
14,12,0,0,1
14,12,1,0,1
14,12,2,0,1
14,12,3,0,1
14,12,4,0,1
14,12,5,0,1
14,12,6,0,1
14,12,7,0,1
14,12,8,0,1
14,12,9,0,1
14,12,10,0,1
14,12,11,0,1
14,12,12,0,1
14,12,13,0,1
14,12,14,0,1
14,12,15,0,1
14,12,16,0,1
14,12,17,0,1
14,12,18,0,1
14,12,19,0,1
14,12,20,0,1
14,12,21,0,1
14,12,22,0,1
14,12,23,0,1
14,12,24,0,1
14,12,25,0,1
14,12,26,0,1
14,12,27,0,1
14,12,28,0,1
14,12,29,0,1
14,12,30,0,1
14,12,31,0,1
14,12,32,0,1
14,12,33,0,1
14,12,34,0,1
14,12,35,0,1
14,12,36,0,1
14,12,37,0,1
14,12,38,0,1
14,12,39,0,1
14,12,40,0,1
14,12,41,0,1
14,12,42,0,1
14,12,43,0,1
14,12,44,0,1
14,12,45,0,1
14,12,46,0,1
14,12,47,0,1
14,12,48,0,1
14,12,49,0,1
14,12,50,0,1
14,12,51,0,1
14,12,52,0,1
14,12,53,0,1
14,12,54,0,1
14,12,55,0,1
14,12,56,0,1
14,12,57,0,1
14,12,58,0,1
14,12,59,0,1
14,12,60,0,1
14,12,61,0,1
14,12,62,0,1
14,12,63,0,1
14,13,0,0,1
14,13,1,0,1
14,13,2,0,1
14,13,3,0,1
14,13,4,0,1
14,13,5,0,1
14,13,6,0,1
14,13,7,0,1
14,13,8,0,1
14,13,9,0,1
14,13,10,0,1
14,13,11,0,1
14,13,12,0,1
14,13,13,0,1
14,13,14,0,1
14,13,15,0,1
14,13,16,0,1
14,13,17,0,1
14,13,18,0,1
14,13,19,0,1
14,13,20,0,1
14,13,21,0,1
14,13,22,0,1
14,13,23,0,1
14,13,24,0,1
14,13,25,0,1
14,13,26,0,1
14,13,27,0,1
14,13,28,0,1
14,13,29,0,1
14,13,30,0,1
14,13,31,0,1
14,13,32,0,1
14,13,33,0,1
14,13,34,0,1
14,13,35,0,1
14,13,36,0,1
14,13,37,0,1
14,13,38,0,1
14,13,39,0,1
14,13,40,0,1
14,13,41,0,1
14,13,42,0,1
14,13,43,0,1
14,13,44,0,1
14,13,45,0,1
14,13,46,0,1
14,13,47,0,1
14,13,48,0,1
14,13,49,0,1
14,13,50,0,1
14,13,51,0,1
14,13,52,0,1
14,13,53,0,1
14,13,54,0,1
14,13,55,0,1
14,13,56,0,1
14,13,57,0,1
14,13,58,0,1
14,13,59,0,1
14,13,60,0,1
14,13,61,0,1
14,13,62,0,1
14,13,63,0,1
14,14,0,0,1
14,14,1,0,1
14,14,2,0,1
14,14,3,0,1
14,14,4,0,1
14,14,5,0,1
14,14,6,0,1
14,14,7,0,1
14,14,8,0,1
14,14,9,0,1
14,14,10,0,1
14,14,11,0,1
14,14,12,0,1
14,14,13,0,1
14,14,14,0,1
14,14,15,0,1
14,14,16,0,1
14,14,17,0,1
14,14,18,0,1
14,14,19,0,1
14,14,20,0,1
14,14,21,0,1
14,14,22,0,1
14,14,23,0,1
14,14,24,0,1
14,14,25,0,1
14,14,26,0,1
14,14,27,0,1
14,14,28,0,1
14,14,29,0,1
14,14,30,0,1
14,14,31,0,1
14,14,32,0,1
14,14,33,0,1
14,14,34,0,1
14,14,35,0,1
14,14,36,0,1
14,14,37,0,1
14,14,38,0,1
14,14,39,0,1
14,14,40,0,1
14,14,41,0,1
14,14,42,0,1
14,14,43,0,1
14,14,44,0,1
14,14,45,0,1
14,14,46,0,1
14,14,47,0,1
14,14,48,0,1
14,14,49,0,1
14,14,50,0,1
14,14,51,0,1
14,14,52,0,1
14,14,53,0,1
14,14,54,0,1
14,14,55,0,1
14,14,56,0,1
14,14,57,0,1
14,14,58,0,1
14,14,59,0,1
14,14,60,0,1
14,14,61,0,1
14,14,62,0,1
14,14,63,0,1
14,15,0,0,1
14,15,1,0,1
14,15,2,0,1
14,15,3,0,1
14,15,4,0,1
14,15,5,0,1
14,15,6,0,1
14,15,7,0,1
14,15,8,0,1
14,15,9,0,1
14,15,10,0,1
14,15,11,0,1
14,15,12,0,1
14,15,13,0,1
14,15,14,0,1
14,15,15,0,1
14,15,16,0,1
14,15,17,0,1
14,15,18,0,1
14,15,19,0,1
14,15,20,0,1
14,15,21,0,1
14,15,22,0,1
14,15,23,0,1
14,15,24,0,1
14,15,25,0,1
14,15,26,0,1
14,15,27,0,1
14,15,28,0,1
14,15,29,0,1
14,15,30,0,1
14,15,31,0,1
14,15,32,0,1
14,15,33,0,1
14,15,34,0,1
14,15,35,0,1
14,15,36,0,1
14,15,37,0,1
14,15,38,0,1
14,15,39,0,1
14,15,40,0,1
14,15,41,0,1
14,15,42,0,1
14,15,43,0,1
14,15,44,0,1
14,15,45,0,1
14,15,46,0,1
14,15,47,0,1
14,15,48,0,1
14,15,49,0,1
14,15,50,0,1
14,15,51,0,1
14,15,52,0,1
14,15,53,0,1
14,15,54,0,1
14,15,55,0,1
14,15,56,0,1
14,15,57,0,1
14,15,58,0,1
14,15,59,0,1
14,15,60,0,1
14,15,61,0,1
14,15,62,0,1
14,15,63,0,1
14,16,0,0,1
14,16,1,0,1
14,16,2,0,1
14,16,3,0,1
14,16,4,0,1
14,16,5,0,1
14,16,6,0,1
14,16,7,0,1
14,16,8,0,1
14,16,9,0,1
14,16,10,0,1
14,16,11,0,1
14,16,12,0,1
14,16,13,0,1
14,16,14,0,1
14,16,15,0,1
14,16,16,0,1
14,16,17,0,1
14,16,18,0,1
14,16,19,0,1
14,16,20,0,1
14,16,21,0,1
14,16,22,0,1
14,16,23,0,1
14,16,24,0,1
14,16,25,0,1
14,16,26,0,1
14,16,27,0,1
14,16,28,0,1
14,16,29,0,1
14,16,30,0,1
14,16,31,0,1
14,16,32,0,1
14,16,33,0,1
14,16,34,0,1
14,16,35,0,1
14,16,36,0,1
14,16,37,0,1
14,16,38,0,1
14,16,39,0,1
14,16,40,0,1
14,16,41,0,1
14,16,42,0,1
14,16,43,0,1
14,16,44,0,1
14,16,45,0,1
14,16,46,0,1
14,16,47,0,1
14,16,48,0,1
14,16,49,0,1
14,16,50,0,1
14,16,51,0,1
14,16,52,0,1
14,16,53,0,1
14,16,54,0,1
14,16,55,0,1
14,16,56,0,1
14,16,57,0,1
14,16,58,0,1
14,16,59,0,1
14,16,60,0,1
14,16,61,0,1
14,16,62,0,1
14,16,63,0,1
14,17,0,0,1
14,17,1,0,1
14,17,2,0,1
14,17,3,0,1
14,17,4,0,1
14,17,5,0,1
14,17,6,0,1
14,17,7,0,1
14,17,8,0,1
14,17,9,0,1
14,17,10,0,1
14,17,11,0,1
14,17,12,0,1
14,17,13,0,1
14,17,14,0,1
14,17,15,0,1
14,17,16,0,1
14,17,17,0,1
14,17,18,0,1
14,17,19,0,1
14,17,20,0,1
14,17,21,0,1
14,17,22,0,1
14,17,23,0,1
14,17,24,0,1
14,17,25,0,1
14,17,26,0,1
14,17,27,0,1
14,17,28,0,1
14,17,29,0,1
14,17,30,0,1
14,17,31,0,1
14,17,32,0,1
14,17,33,0,1
14,17,34,0,1
14,17,35,0,1
14,17,36,0,1
14,17,37,0,1
14,17,38,0,1
14,17,39,0,1
14,17,40,0,1
14,17,41,0,1
14,17,42,0,1
14,17,43,0,1
14,17,44,0,1
14,17,45,0,1
14,17,46,0,1
14,17,47,0,1
14,17,48,0,1
14,17,49,0,1
14,17,50,0,1
14,17,51,0,1
14,17,52,0,1
14,17,53,0,1
14,17,54,0,1
14,17,55,0,1
14,17,56,0,1
14,17,57,0,1
14,17,58,0,1
14,17,59,0,1
14,17,60,0,1
14,17,61,0,1
14,17,62,0,1
14,17,63,0,1
14,18,0,0,1
14,18,1,0,1
14,18,2,0,1
14,18,3,0,1
14,18,4,0,1
14,18,5,0,1
14,18,6,0,1
14,18,7,0,1
14,18,8,0,1
14,18,9,0,1
14,18,10,0,1
14,18,11,0,1
14,18,12,0,1
14,18,13,0,1
14,18,14,0,1
14,18,15,0,1
14,18,16,0,1
14,18,17,0,1
14,18,18,0,1
14,18,19,0,1
14,18,20,0,1
14,18,21,0,1
14,18,22,0,1
14,18,23,0,1
14,18,24,0,1
14,18,25,0,1
14,18,26,0,1
14,18,27,0,1
14,18,28,0,1
14,18,29,0,1
14,18,30,0,1
14,18,31,0,1
14,18,32,0,1
14,18,33,0,1
14,18,34,0,1
14,18,35,0,1
14,18,36,0,1
14,18,37,0,1
14,18,38,0,1
14,18,39,0,1
14,18,40,0,1
14,18,41,0,1
14,18,42,0,1
14,18,43,0,1
14,18,44,0,1
14,18,45,0,1
14,18,46,0,1
14,18,47,0,1
14,18,48,0,1
14,18,49,0,1
14,18,50,0,1
14,18,51,0,1
14,18,52,0,1
14,18,53,0,1
14,18,54,0,1
14,18,55,0,1
14,18,56,0,1
14,18,57,0,1
14,18,58,0,1
14,18,59,0,1
14,18,60,0,1
14,18,61,0,1
14,18,62,0,1
14,18,63,0,1
14,19,0,0,1
14,19,1,0,1
14,19,2,0,1
14,19,3,0,1
14,19,4,0,1
14,19,5,0,1
14,19,6,0,1
14,19,7,0,1
14,19,8,0,1
14,19,9,0,1
14,19,10,0,1
14,19,11,0,1
14,19,12,0,1
14,19,13,0,1
14,19,14,0,1
14,19,15,0,1
14,19,16,0,1
14,19,17,0,1
14,19,18,0,1
14,19,19,0,1
14,19,20,0,1
14,19,21,0,1
14,19,22,0,1
14,19,23,0,1
14,19,24,0,1
14,19,25,0,1
14,19,26,0,1
14,19,27,0,1
14,19,28,0,1
14,19,29,0,1
14,19,30,0,1
14,19,31,0,1
14,19,32,0,1
14,19,33,0,1
14,19,34,0,1
14,19,35,0,1
14,19,36,0,1
14,19,37,0,1
14,19,38,0,1
14,19,39,0,1
14,19,40,0,1
14,19,41,0,1
14,19,42,0,1
14,19,43,0,1
14,19,44,0,1
14,19,45,0,1
14,19,46,0,1
14,19,47,0,1
14,19,48,0,1
14,19,49,0,1
14,19,50,0,1
14,19,51,0,1
14,19,52,0,1
14,19,53,0,1
14,19,54,0,1
14,19,55,0,1
14,19,56,0,1
14,19,57,0,1
14,19,58,0,1
14,19,59,0,1
14,19,60,0,1
14,19,61,0,1
14,19,62,0,1
14,19,63,0,1
14,20,0,0,1
14,20,1,0,1
14,20,2,0,1
14,20,3,0,1
14,20,4,0,1
14,20,5,0,1
14,20,6,0,1
14,20,7,0,1
14,20,8,0,1
14,20,9,0,1
14,20,10,0,1
14,20,11,0,1
14,20,12,0,1
14,20,13,0,1
14,20,14,0,1
14,20,15,0,1
14,20,16,0,1
14,20,17,0,1
14,20,18,0,1
14,20,19,0,1
14,20,20,0,1
14,20,21,0,1
14,20,22,0,1
14,20,23,0,1
14,20,24,0,1
14,20,25,0,1
14,20,26,0,1
14,20,27,0,1
14,20,28,0,1
14,20,29,0,1
14,20,30,0,1
14,20,31,0,1
14,20,32,0,1
14,20,33,0,1
14,20,34,0,1
14,20,35,0,1
14,20,36,0,1
14,20,37,0,1
14,20,38,0,1
14,20,39,0,1
14,20,40,0,1
14,20,41,0,1
14,20,42,0,1
14,20,43,0,1
14,20,44,0,1
14,20,45,0,1
14,20,46,0,1
14,20,47,0,1
14,20,48,0,1
14,20,49,0,1
14,20,50,0,1
14,20,51,0,1
14,20,52,0,1
14,20,53,0,1
14,20,54,0,1
14,20,55,0,1
14,20,56,0,1
14,20,57,0,1
14,20,58,0,1
14,20,59,0,1
14,20,60,0,1
14,20,61,0,1
14,20,62,0,1
14,20,63,0,1
14,21,0,0,1
14,21,1,0,1
14,21,2,0,1
14,21,3,0,1
14,21,4,0,1
14,21,5,0,1
14,21,6,0,1
14,21,7,0,1
14,21,8,0,1
14,21,9,0,1
14,21,10,0,1
14,21,11,0,1
14,21,12,0,1
14,21,13,0,1
14,21,14,0,1
14,21,15,0,1
14,21,16,0,1
14,21,17,0,1
14,21,18,0,1
14,21,19,0,1
14,21,20,0,1
14,21,21,0,1
14,21,22,0,1
14,21,23,0,1
14,21,24,0,1
14,21,25,0,1
14,21,26,0,1
14,21,27,0,1
14,21,28,0,1
14,21,29,0,1
14,21,30,0,1
14,21,31,0,1
14,21,32,0,1
14,21,33,0,1
14,21,34,0,1
14,21,35,0,1
14,21,36,0,1
14,21,37,0,1
14,21,38,0,1
14,21,39,0,1
14,21,40,0,1
14,21,41,0,1
14,21,42,0,1
14,21,43,0,1
14,21,44,0,1
14,21,45,0,1
14,21,46,0,1
14,21,47,0,1
14,21,48,0,1
14,21,49,0,1
14,21,50,0,1
14,21,51,0,1
14,21,52,0,1
14,21,53,0,1
14,21,54,0,1
14,21,55,0,1
14,21,56,0,1
14,21,57,0,1
14,21,58,0,1
14,21,59,0,1
14,21,60,0,1
14,21,61,0,1
14,21,62,0,1
14,21,63,0,1
14,22,0,0,1
14,22,1,0,1
14,22,2,0,1
14,22,3,0,1
14,22,4,0,1
14,22,5,0,1
14,22,6,0,1
14,22,7,0,1
14,22,8,0,1
14,22,9,0,1
14,22,10,0,1
14,22,11,0,1
14,22,12,0,1
14,22,13,0,1
14,22,14,0,1
14,22,15,0,1
14,22,16,0,1
14,22,17,0,1
14,22,18,0,1
14,22,19,0,1
14,22,20,0,1
14,22,21,0,1
14,22,22,0,1
14,22,23,0,1
14,22,24,0,1
14,22,25,0,1
14,22,26,0,1
14,22,27,0,1
14,22,28,0,1
14,22,29,0,1
14,22,30,0,1
14,22,31,0,1
14,22,32,0,1
14,22,33,0,1
14,22,34,0,1
14,22,35,0,1
14,22,36,0,1
14,22,37,0,1
14,22,38,0,1
14,22,39,0,1
14,22,40,0,1
14,22,41,0,1
14,22,42,0,1
14,22,43,0,1
14,22,44,0,1
14,22,45,0,1
14,22,46,0,1
